sep=,
"Time","temperature","windSpeed","solarRad","humedad","rain","Power_gen","pressure_sensor","pressure"
1708644227000,16.4444,19.3121,0,57,0,0,387.58094546653354,28.581
1708645427000,16.6667,16.0934,0,55,0,0,382.8766509625474,28.569
1708646418000,16.5556,16.0934,0,55,0,0,383.04094199821657,28.565
1708647681000,16.5,16.0934,0,56,0,0,384.7275521024665,28.569
1708651360000,16.3333,6.43738,0,57,0,0,383.2553709885275,28.55
1708654661000,17.1111,20.9215,0,57,0,0,385.64901632140834,28.524
1708655876000,17.2222,17.7028,0,57,0,0,384.6035248800061,28.531
1708657104000,17.2222,19.3121,0,54,0,0,385.97239445334264,28.535
1708658304000,17,16.0934,0,48,0,0,381.60572219747985,28.541
1708662205000,15.3889,22.5308,0,46,0,0,383.0029465688507,28.544
1708663405000,14.8889,16.0934,0,44,0,0,385.3593970784277,28.559
1708664005000,14.3889,30.5775,0,43,0,0,382.17261800664966,28.57
1708665280000,13.2222,35.4056,0,46,0,0,386.75148422756644,28.583
1708665882000,12.7778,33.7962,0,47,0,0,382.4477596233397,28.588
1708667082000,12.2222,20.9215,0,46,0,0,387.6420583959439,28.594
1708668030000,12.0556,16.0934,0,48,0,0,386.2461016508381,28.609
1708671674000,11.3889,9.65606,5,46,0,0,384.41795106651824,28.64
1708675281000,11.1667,16.0934,47,46,0,0,384.42589040996785,28.66
1708676232000,11.1667,19.3121,67,47,0,0,383.9602045504875,28.668
1708677432000,11.1667,24.1402,90,45,0,0,386.3649249338947,28.667
1708678634000,11.4444,17.7028,114,46,0,0,381.6937555057297,28.671
1708679834000,12.6111,20.9215,271,39,0,0,425.34179725624097,28.676
1708681634000,12.3889,16.0934,482,41,0,0,435.01321856269783,28.678
1708684935000,14,16.0934,564,36,0,0,386.3076482418654,28.672
1708686146000,14.7222,16.0934,624,37,0,0,385.04629339095754,28.679
1708687647000,15.3889,20.9215,612,36,0,0,386.4629991765072,28.677
1708690647000,16.5556,20.9215,647,29,0,0,426.64918695572203,28.662
1708691884000,16.4444,19.3121,638,31,0,0,437.07631366767095,28.652
1708692809000,16.8333,16.0934,631,29,0,0,430.82454772131837,28.65
1708694319000,16.6667,22.5308,628,29,0,0,439.7241180666965,28.637
1708695312000,16.6111,17.7028,606,28,0,0,386.2230508679656,28.636
1708696522000,16.7778,20.9215,564,29,0,0,387.6044299110231,28.634
1708697122000,16.8333,30.5775,555,26,0,0,385.94904344319673,28.627
1708698323000,16.7222,17.7028,515,28,0,0,384.02515371727895,28.627
1708699261000,16.5,17.7028,503,25,0,0,387.5232351128873,28.633
1708700461000,16.2222,40.2336,436,29,0,0,386.03924505953165,28.632
1708701362000,16.1667,30.5775,396,28,0,0,387.73873157794776,28.629
1708702590000,15.2222,16.0934,63,32,0,0,386.9274507683085,28.651
1708703794000,15.2778,30.5775,83,30,0,0,386.6532098334383,28.64
1708704806000,15.6111,16.0934,309,30,0,0,384.2254053085726,28.648
1708706036000,15.1667,17.7028,204,34,0,0,387.39220258738305,28.65
1708707261000,14.9444,16.0934,65,34,0,0,385.5468056141413,28.64
1708708227000,14.5556,16.0934,33,36,0,0,384.30916871782443,28.635
1708710928000,14.1111,20.9215,0,35,0,0,383.8736390200182,28.641
1708716367000,12.9444,1.60934,0,38,0,0,382.13832538032113,28.664
1708717867000,12.9444,22.5308,0,42,0,0,381.3894918435292,28.663
1708721772000,10.8333,11.2654,0,47,0,0,381.79900184431574,28.66
1708724773000,11.9444,19.3121,0,50,0,0,383.2420942713303,28.654
1708727774000,11.6111,16.0934,0,52,0,0,382.95267517986525,28.634
1708731675000,9.38889,8.04672,0,58,0,0,382.7811453310508,28.641
1708734376000,11.0556,17.7028,0,55,0,0,383.6102729841587,28.649
1708738174000,8.83333,14.4841,0,63,0,0,382.75549257847626,28.643
1708742075000,9.77778,19.3121,0,59,0,0,385.0021933403678,28.621
1708743400000,9.5,16.0934,0,60,0,0,383.3064763421611,28.618
1708747601000,7.72222,1.60934,0,63,0,0,382.61962305801325,28.61
1708751502000,8.16667,11.2654,0,61,0,0,382.8358534119641,28.616
1708755703000,7.22222,1.60934,0,62,0,0,384.3570382886235,28.628
1708759904000,9.77778,6.43738,104,53,0,0,383.8440165957188,28.643
1708762604000,11.1667,16.0934,236,47,0,0,382.6780339419639,28.651
1708763908000,11.7222,22.5308,264,44,0,0,384.55955826376,28.657
1708764845000,11.8333,17.7028,345,45,0,0,381.7660435614242,28.657
1708766045000,12.0556,38.6243,390,43,0,0,385.30568975509226,28.651
1708766946000,12.2778,35.4056,425,44,0,0,383.6576421761689,28.642
1708767846000,12.3333,32.1869,462,45,0,0,388.6686688777139,28.643
1708769046000,12.5,25.7495,504,46,0,0,383.7994161663402,28.652
1708769646000,12.5556,30.5775,524,43,0,0,388.74062334754905,28.653
1708770247000,12.6667,41.8429,541,44,0,0,386.43914778757255,28.654
1708770849000,12.7222,37.0149,559,46,0,0,383.847385812897,28.657
1708771454000,12.8889,43.4523,573,45,0,0,379.83958522439025,28.663
1708771754000,12.8889,40.2336,538,45,0,0,389.4457571367824,28.646
1708772354000,13.1667,33.7962,592,42,0,0,384.29585864204137,28.655
1708773254000,13.3889,35.4056,608,43,0,0,377.27594453764755,28.654
1708773854000,13.3889,35.4056,610,41,0,0,383.5226733375258,28.656
1708774454000,13.2778,37.0149,626,41,0,0,389.8535324911011,28.662
1708775056000,13.3889,35.4056,633,40,0,0,385.3439186945596,28.678
1708775657000,13.5556,40.2336,636,40,0,0,382.42520921925603,28.675
1708776257000,13.6667,33.7962,642,41,0,0,387.4455096076875,28.673
1708776858000,13.8333,30.5775,654,40,0,0,377.8869737559929,28.679
1708777458000,13.8333,33.7962,650,40,0,0,381.23434106040287,28.673
1708778658000,13.3889,33.7962,628,42,0,0,382.80482992705595,28.683
1708778958000,13.5556,56.327,624,40,0,0,387.95429476018,28.671
1708779559000,13.3889,41.8429,619,42,0,0,383.4016150292124,28.662
1708779859000,13.2222,40.2336,617,43,0,0,384.11575563664485,28.683
1708780459000,13.6667,41.8429,621,40,0,0,389.0212691309165,28.679
1708781059000,13.5556,35.4056,633,42,0,0,384.173933010494,28.683
1708781659000,13.8889,30.5775,596,40,0,0,381.66453338446155,28.678
1708782864000,13,24.1402,564,46,0,0,386.6328277374396,28.692
1708784074000,14.2778,16.0934,633,40,0,0,384.77568854195295,28.692
1708784699000,13.6667,33.7962,501,40,0,0,385.4684462958089,28.693
1708785901000,14,17.7028,480,39,0,0,385.4672453867157,28.681
1708786839000,14.3333,16.0934,455,39,0,0,385.5332286696708,28.679
1708788046000,13.2778,24.1402,380,43,0,0,386.09805624651335,28.688
1708788646000,13.2778,30.5775,359,43,0,0,382.6657246237585,28.692
1708789546000,13.5556,35.4056,316,39,0,0,388.84907211038364,28.697
1708790747000,13.5556,35.4056,181,40,0,0,383.17144078634607,28.704
1708791356000,13.5556,30.5775,225,41,0,0,379.23439375858123,28.712
1708792584000,13.7778,16.0934,190,40,0,0,385.2352364216236,28.717
1708793542000,13.5,16.0934,165,43,0,0,384.85034505724786,28.73
1708794746000,12.9444,16.0934,19,46,0,0,386.54993165142173,28.728
1708798647000,12.0556,16.0934,0,47,0,0,384.9007165219911,28.767
1708799656000,11.8889,16.0934,0,48,0,0,383.50649442335333,28.774
1708803857000,11.3889,1.60934,0,48,0,0,382.80643113918023,28.801
1708807758000,11.7778,9.65606,0,46,0,0,382.08908810749926,28.813
1708811659000,9.83333,6.43738,0,56,0,0,383.023929119396,28.836
1708815560000,9.94444,6.43738,0,53,0,0,382.5253516941959,28.844
1708819761000,8.66667,8.04672,0,55,0,0,382.658619244957,28.847
1708823662000,8.44444,8.04672,0,59,0,0,382.8629405837333,28.843
1708827563000,9.94444,6.43738,0,57,0,0,382.4722781839929,28.824
1708831464000,9.61111,9.65606,0,59,0,0,382.65545017929423,28.806
1708832964000,11.5556,19.3121,0,55,0,0,381.9871109103337,28.793
1708837465000,12.0556,19.3121,0,54,0,0,383.11289646805176,28.792
1708838665000,11.9444,20.9215,0,54,0,0,381.8220192686024,28.787
1708839866000,11.7778,22.5308,0,56,0,0,382.43921982534357,28.776
1708840466000,11.8333,30.5775,0,55,0,0,383.1931238671957,28.774
1708841066000,12.0556,38.6243,0,54,0,0,389.50900501569174,28.752
1708841699000,12.3889,30.5775,0,51,0,0,383.81152533303015,28.762
1708842299000,12.3889,32.1869,0,52,0,0,383.81559508051276,28.768
1708842899000,12.1667,41.8429,0,53,0,0,392.66749600660745,28.752
1708843499000,12.1667,37.0149,7,53,0,0,388.5204233218735,28.766
1708844099000,12,35.4056,12,54,0,0,384.292556142035,28.767
1708845300000,12.2222,20.9215,37,53,0,0,386.358720236913,28.773
1708846500000,12.1667,19.3121,39,55,0,0,386.3525822571032,28.774
1708847713000,12.2778,19.3121,42,56,0,0,383.85449119169857,28.792
1708848671000,12.3333,16.0934,49,55,0,0,382.7645994724332,28.791
1708852587000,13.7222,6.43738,223,55,0,0,382.61525308325747,28.783
1708853553000,13.5556,16.0934,221,55,0,0,386.46326604519464,28.775
1708857454000,14.0556,16.0934,141,54,0,0,382.6497458611015,28.773
1708858654000,14.3333,16.0934,155,53,0,0,383.3695907867267,28.761
1708859639000,14.8333,16.0934,199,52,0,0,382.76126361384104,28.755
1708860582000,15.0556,16.0934,176,51,0,0,384.6071276072857,28.748
1708862082000,15.3333,16.0934,225,51,0,0,383.7691599289084,28.741
1708863026000,15.6111,16.0934,258,50,0,0,381.8889032333773,28.73
1708865727000,16.7778,16.0934,276,47,0,0,381.093634544981,28.696
1708866927000,17.1111,16.0934,357,47,0,0,382.79368815935777,28.684
1708868133000,17.8333,16.0934,371,45,0,0,384.4829669504815,28.676
1708869374000,18.4444,16.0934,373,45,0,0,383.4544550293139,28.659
1708870578000,17.8889,17.7028,209,47,0,0,385.20004311347515,28.659
1708874188000,18.3333,16.0934,206,45,0,0,382.49209318403103,28.637
1708875388000,19.1111,16.0934,304,43,0,0,383.08831119022676,28.63
1708876607000,18.9444,16.0934,221,44,0,0,385.14149879518084,28.631
1708877530000,18.7778,16.0934,221,46,0,0,382.98403225063254,28.632
1708878773000,18.7778,19.3121,185,46,0,0,384.12986631849014,28.626
1708879973000,18.5,20.9215,116,46,0,0,384.2695053591624,28.615
1708880573000,18.1667,32.1869,90,47,0,0,388.65719352415647,28.612
1708881779000,17.6667,28.9682,53,49,0,0,386.4136284693418,28.607
1708882979000,17.4444,24.1402,21,50,0,0,387.6945981687721,28.612
1708883580000,17.3889,30.5775,11,50,0,0,382.6558504823253,28.615
1708884180000,17.3333,46.671,12,50,0,0,383.1173331599796,28.601
1708884780000,17.3889,32.1869,0,51,0,0,388.74909642837343,28.6
1708885986000,17.1667,24.1402,0,52,0,0,385.984737130134,28.593
1708887487000,16.9444,19.3121,0,52,0,0,384.1346365962771,28.594
1708888987000,16.6667,22.5308,0,55,0,0,383.473002403087,28.593
1708889922000,16.3333,16.0934,0,56,0,0,378.41487337821917,28.588
1708892623000,16.1667,19.3121,0,56,0,0,378.8512703992594,28.591
1708893889000,16.2778,16.0934,0,56,0,0,383.1948918722497,28.576
1708895089000,16.5,25.7495,0,55,0,0,381.8250548999214,28.573
1708896289000,16.2778,17.7028,0,56,0,0,383.66568159537627,28.581
1708897790000,15.9444,17.7028,0,59,0,0,381.37361315663,28.574
1708899599000,16.2778,30.5775,0,54,0,0,380.3660504274217,28.556
1708901399000,16.6111,32.1869,0,49,0,0,384.0526411920792,28.55
1708902599000,16.6111,16.0934,0,47,0,0,379.90510148714236,28.547
1708903806000,16.4444,16.0934,0,47,0,0,383.87040323718367,28.544
1708905006000,16.8333,19.3121,0,46,0,0,384.3418934906146,28.52
1708908007000,16.0556,19.3121,0,50,0,0,383.24653096325795,28.513
1708910769000,16.1111,16.0934,0,52,0,0,382.57512270439247,28.503
1708913770000,14.7222,16.0934,0,58,0,0,383.1310768973796,28.482
1708915571000,15.2778,17.7028,0,59,0,0,383.1946583621482,28.469
1708917371000,15.5556,17.7028,0,59,0,0,382.29277563314304,28.46
1708918872000,15.5,20.9215,0,59,0,0,382.51938050731576,28.456
1708922773000,14.7778,11.2654,0,58,0,0,381.57419833378293,28.425
1708926673000,15,8.04672,0,58,0,0,383.10959396804543,28.418
1708929674000,15.6111,16.0934,0,57,0,0,382.4891576284698,28.414
1708930888000,15.4444,17.7028,16,59,0,0,381.47515669217853,28.416
1708932105000,15.7222,17.7028,37,59,0,0,380.6862594936934,28.42
1708933025000,15.8889,16.0934,26,58,0,0,422.32111058377177,28.43
1708934225000,16.3889,24.1402,81,55,0,0,423.7292765713252,28.426
1708935142000,16.3889,17.7028,146,52,0,0,440.5206877399439,28.429
1708936642000,16.5556,19.3121,137,51,0,0,449.6847583131029,28.435
1708937246000,16.2778,30.5775,114,50,0,0,451.6172545541889,28.433
1708938146000,15.8333,33.7962,102,51,0,0,445.32422403705,28.448
1708939346000,14.7778,43.4523,190,53,0,0,437.490360436143,28.458
1708945876000,15.8333,1.60934,179,44,0,0,380.79724350905815,28.426
1708946176000,15.9444,12.8748,221,43,0,0,381.3979315657676,28.428
1708946476000,15.9444,12.8748,243,41,0,0,381.33978755050435,28.425
1708946777000,15.9444,4.82803,221,42,0,0,381.41537810620514,28.417
1708948005000,15.7778,12.8748,264,42,0,0,383.82320083810305,28.413
1708950338000,15.3889,32.1869,329,45,0,0,422.61263126615,28.41
1708950638000,15.2222,28.9682,287,46,0,0,425.9652025099637,28.409
1708950938000,15.5556,16.0934,285,46,0,0,423.99888066275224,28.405
1708951097000,15.5556,11.2654,744,45,0,0,426.43555857147334,28.409
1708951398000,16,30.5775,657,45,0,0,428.53091142903367,28.402
1708951698000,16.1667,19.3121,650,45,0,0,430.3604297153763,28.407
1708952298000,16.1111,33.7962,705,44,0,0,387.07519594536,28.392
1708953680000,16.2222,16.0934,130,42,0,0,386.3203578631019,28.396
1708954430000,15.5556,9.65606,162,46,0,0,381.0883972469912,28.393
1708954730000,15.7778,16.0934,202,44,0,0,378.63133724227134,28.394
1708955030000,16.1667,24.1402,756,43,0,0,382.80576396746176,28.39
1708955331000,17,16.0934,779,44,0,0,381.35680042932495,28.391
1708955631000,16.8333,19.3121,313,45,0,0,384.3248138946222,28.393
1708955931000,16.1111,16.0934,199,47,0,0,383.12904202363836,28.393
1708956262000,15.7222,16.0934,687,48,0,0,382.3768726282541,28.392
1708956562000,16.5556,14.4841,311,45,0,0,383.3962776554648,28.39
1708956862000,15.6667,20.9215,153,45,0,0,386.36976192885345,28.391
1708957162000,15.8889,25.7495,559,44,0,0,387.2562663497482,28.387
1708957462000,15.8889,20.9215,570,44,0,0,386.2574435700518,28.388
1708957762000,15.9444,28.9682,100,43,0,0,384.9092896785732,28.376
1708958062000,15.8333,24.1402,506,42,0,0,383.4644626050908,28.379
1708958362000,15.9444,30.5775,494,41,0,0,386.0847461707301,28.375
1708958662000,16.1667,24.1402,482,40,0,0,384.76578104193385,28.386
1708958962000,15.9444,19.3121,475,42,0,0,386.4972250856639,28.385
1708959262000,16,25.7495,489,41,0,0,388.308863169952,28.386
1708959562000,15.9444,35.4056,455,39,0,0,388.08259188163856,28.378
1708959862000,15.9444,16.0934,439,41,0,0,386.41246091883437,28.384
1708960162000,16.1111,20.9215,427,38,0,0,391.55538746911765,28.385
1708960462000,15.9444,20.9215,84,39,0,0,383.11466447310573,28.387
1708960762000,15.3333,16.0934,77,40,0,0,388.3514620841753,28.378
1708961063000,15.2778,25.7495,390,39,0,0,387.95719695715525,28.376
1708961363000,15.5,16.0934,378,38,0,0,383.63052164581376,28.384
1708961663000,15.5,19.3121,360,38,0,0,385.3348785177746,28.38
1708961963000,15.5556,28.9682,353,36,0,0,386.11036556471873,28.376
1708962263000,15.5,16.0934,346,37,0,0,386.7127549093103,28.386
1708962563000,15.5556,25.7495,325,37,0,0,382.16311080966165,28.394
1708962863000,15.6667,20.9215,315,39,0,0,384.46508674842704,28.394
1708963163000,15.5556,17.7028,295,43,0,0,381.7486970967444,28.4
1708963463000,15.5556,16.0934,292,37,0,0,386.3584867268115,28.401
1708963763000,15.2778,19.3121,232,38,0,0,385.8114392762658,28.407
1708964063000,15.1667,30.5775,271,36,0,0,384.61643465275813,28.404
1708964364000,15.2778,19.3121,267,36,0,0,385.9710601099057,28.409
1708964664000,15.1667,17.7028,267,36,0,0,382.70805666929436,28.412
1708964964000,15.1111,35.4056,244,39,0,0,383.0502156851031,28.411
1708965264000,14.8333,24.1402,200,37,0,0,388.079823119007,28.416
1708965564000,14.7778,32.1869,62,37,0,0,388.8667855195086,28.411
1708965864000,14.8333,17.7028,193,38,0,0,383.8272372269998,28.42
1708966164000,14.9444,19.3121,171,38,0,0,383.56310394366403,28.419
1708966481000,14.6111,16.0934,109,39,0,0,383.9916283384266,28.419
1708966781000,14.5556,16.0934,77,42,0,0,386.5001606412251,28.425
1708967081000,14.1667,17.7028,69,41,0,0,382.84682838673257,28.425
1708967381000,14.1667,20.9215,62,38,0,0,386.6855343031974,28.431
1708967681000,13.7778,24.1402,67,40,0,0,385.53609750806004,28.43
1708967981000,12.9444,17.7028,49,45,0,0,386.9904317785305,28.436
1708968281000,12.5556,32.1869,39,47,0,0,382.86480866454497,28.446
1708968582000,12,40.2336,32,48,0,0,384.7793913449903,28.443
1708968882000,11.8333,22.5308,25,49,0,0,387.40364458235456,28.444
1708969182000,11.7778,16.0934,18,48,0,0,387.2658402639081,28.444
1708969515000,11.7222,16.0934,12,47,0,0,384.1427760912422,28.447
1708969815000,11.7222,11.2654,7,47,0,0,384.0236859394983,28.448
1708970115000,11.7222,11.2654,0,46,0,0,383.4274012161307,28.456
1708970415000,11.7222,20.9215,0,46,0,0,385.0055959161319,28.449
1708970715000,11.8333,24.1402,0,48,0,0,382.5847633357241,28.456
1708971015000,11.7222,12.8748,0,47,0,0,383.63882793370857,28.453
1708971315000,11.6111,14.4841,0,49,0,0,384.2557282631764,28.459
1708971615000,11.5556,20.9215,0,49,0,0,383.95503396966944,28.461
1708971918000,11.3889,16.0934,0,49,0,0,380.8734011607196,28.463
1708972218000,11.3333,14.4841,0,50,0,0,384.05394217693015,28.466
1708972518000,11.2778,16.0934,0,50,0,0,379.18942638475755,28.465
1708972820000,11.2778,17.7028,0,50,0,0,380.618741715786,28.466
1708973146000,11.1667,16.0934,0,51,0,0,384.6280434406593,28.467
1708973446000,11.1667,17.7028,0,51,0,0,385.2130196033991,28.464
1708973753000,10.8889,16.0934,0,53,0,0,381.65412550565355,28.459
1708974053000,10.8889,16.0934,0,52,0,0,382.118510380283,28.458
1708974353000,10.8333,16.0934,0,52,0,0,383.8006170754334,28.46
1708974653000,10.8333,25.7495,0,52,0,0,381.5121180053808,28.46
1708974953000,10.8333,17.7028,0,53,0,0,382.71919843699243,28.464
1708975253000,10.8333,22.5308,0,52,0,0,384.3599738441847,28.461
1708975553000,10.8333,22.5308,0,52,0,0,382.0384497740687,28.462
1708975853000,10.8333,11.2654,0,52,0,0,382.0535945720775,28.467
1708976153000,10.7778,6.43738,0,53,0,0,382.7685357855721,28.472
1708976454000,10.7222,9.65606,0,51,0,0,384.58497750623303,28.474
1708976754000,10.8333,9.65606,0,50,0,0,384.48530205149615,28.48
1708977054000,11.0556,19.3121,0,50,0,0,386.35011372174495,28.487
1708977354000,11.1111,8.04672,0,51,0,0,382.4124328808477,28.487
1708977654000,11.1111,11.2654,0,50,0,0,383.72669444902874,28.488
1708977954000,11,9.65606,0,51,0,0,383.31464919571204,28.491
1708978254000,10.9444,8.04672,0,50,0,0,383.47437010510976,28.49
1708978554000,10.8333,16.0934,0,52,0,0,385.18586571445803,28.493
1708978854000,10.6667,25.7495,0,54,0,0,383.3803322513938,28.505
1708979191000,10.4444,17.7028,0,54,0,0,384.1080498032967,28.507
1708979503000,10.3333,17.7028,0,54,0,0,383.7795678077162,28.507
1708979803000,10.5556,16.0934,0,53,0,0,385.1498050830756,28.499
1708980113000,10.5556,4.82803,0,53,0,0,382.16157631470924,28.504
1708980413000,10.5556,8.04672,0,53,0,0,382.0895217691163,28.513
1708980713000,10.3889,6.43738,0,53,0,0,382.5083388153753,28.513
1708981013000,10.1667,6.43738,0,57,0,0,383.1683717964412,28.516
1708981313000,9.94444,3.21869,0,56,0,0,383.65003641857845,28.518
1708981613000,9.77778,6.43738,0,56,0,0,383.6420970751289,28.519
1708981913000,9.66667,4.82803,0,57,0,0,383.66544808527476,28.518
1708982213000,9.44444,3.21869,0,57,0,0,383.2740517966442,28.518
1708982514000,9.27778,8.04672,0,58,0,0,382.91651447272505,28.522
1708982814000,9.16667,8.04672,0,58,0,0,383.08821111446895,28.526
1708983114000,9.27778,1.60934,0,57,0,0,382.4934942446397,28.529
1708983414000,9.22222,1.60934,0,58,0,0,381.99825267803186,28.533
1708983714000,9.22222,3.21869,0,58,0,0,383.09448252862245,28.533
1708984014000,9.11111,3.21869,0,58,0,0,383.23492217535687,28.532
1708984314000,9.05556,3.21869,0,58,0,0,383.44287959999883,28.532
1708984614000,8.94444,6.43738,0,58,0,0,383.497154019295,28.54
1708984914000,8.66667,3.21869,0,59,0,0,383.6121744235563,28.541
1708985214000,8.44444,8.04672,0,60,0,0,383.85979520686027,28.543
1708985514000,8.22222,4.82803,0,64,0,0,383.3509766957818,28.547
1708985814000,8.27778,9.65606,0,61,0,0,383.3333967210006,28.545
1708986114000,8.27778,3.21869,0,63,0,0,382.70532126524864,28.552
1708986415000,8.33333,3.21869,0,62,0,0,383.20850217530614,28.553
1708986715000,8.33333,1.60934,0,61,0,0,383.2477652309371,28.557
1708987015000,8.38889,3.21869,0,61,0,0,382.86017182110174,28.562
1708987315000,8.44444,3.21869,0,62,0,0,382.8575698513998,28.557
1708987615000,8.5,1.60934,0,60,0,0,382.9488389424841,28.56
1708987915000,8.5,6.43738,0,61,0,0,383.1450875034671,28.557
1708988215000,8.55556,1.60934,0,62,0,0,383.1436864428583,28.559
1708988515000,8.61111,1.60934,0,60,0,0,383.2277167207976,28.559
1708988815000,8.55556,6.43738,0,60,0,0,382.995907907221,28.56
1708989115000,8.55556,3.21869,0,59,0,0,382.975192225363,28.557
1708989415000,8.61111,1.60934,0,61,0,0,383.41165596357513,28.553
1708989715000,8.88889,3.21869,0,58,0,0,383.2001291702396,28.553
