datetime;date;P_ac_W;P_ac_filtered_W;Ipv1_A;Ipv2_A;IPV1;I_ac_A;unused_1;Vpv1_V;unused_2;unused_3;Vdc_V;Ipv1_dup_A;energy_kWh
08/05/2025 15:20;08/05/2025;725;770.14;0;0;11.74;0;0;65.6;0;0;234.1;0;0
08/05/2025 15:25;08/05/2025;709;750.46;0;0;11.44;0;0;65.6;0;0;233;0;0
08/05/2025 15:30;08/05/2025;691;729.5;0;0;11.31;0;0;64.5;0;0;236;0;0
08/05/2025 15:35;08/05/2025;702;742.9;0;0;11.5;0;0;64.6;0;0;235;0;0
08/05/2025 15:40;08/05/2025;673;713.73;0;0;10.88;0;0;65.6;0;0;234.3;0;0
08/05/2025 15:45;08/05/2025;639;675.68;0;0;10.3;0;0;65.6;0;0;234.5;0;0
08/05/2025 15:50;08/05/2025;647;684.86;0;0;10.44;0;0;65.6;0;0;234.3;0;0
08/05/2025 15:55;08/05/2025;650;687.49;0;0;10.48;0;0;65.6;0;0;235.8;0;0
08/05/2025 16:00;08/05/2025;629;665.84;0;0;10.15;0;0;65.6;0;0;236.7;0;0
08/05/2025 16:05;08/05/2025;647;687.98;0;0;10.33;0;0;66.6;0;0;234.1;0;0
08/05/2025 16:10;08/05/2025;627;663.81;0;0;10.15;0;0;65.4;0;0;236.7;0;0
08/05/2025 16:15;08/05/2025;622;659.94;0;0;10.06;0;0;65.6;0;0;236.2;0;0
08/05/2025 16:20;08/05/2025;609;644.99;0;0;9.67;0;0;66.7;0;0;236;0;0
08/05/2025 16:25;08/05/2025;563;593.83;0;0;9.08;0;0;65.4;0;0;236.7;0;0
08/05/2025 16:30;08/05/2025;557;589.67;0;0;8.71;0;0;67.7;0;0;237.3;0;0
08/05/2025 16:35;08/05/2025;567;598.73;0;0;8.99;0;0;66.6;0;0;237.1;0;0
08/05/2025 16:40;08/05/2025;562;594.74;0;0;8.93;0;0;66.6;0;0;235.6;0;0
08/05/2025 16:45;08/05/2025;542;573.43;0;0;8.61;0;0;66.6;0;0;235.8;0;0
08/05/2025 16:50;08/05/2025;533;563.44;0;0;8.46;0;0;66.6;0;0;235.4;0;0
08/05/2025 16:55;08/05/2025;515;544.48;0;0;8.3;0;0;65.6;0;0;235.2;0;0
08/05/2025 17:00;08/05/2025;527;555.9;0;0;8.5;0;0;65.4;0;0;237.3;0;0
08/05/2025 17:05;08/05/2025;579;612.72;0;0;9.2;0;0;66.6;0;0;237.9;0;0
08/05/2025 17:10;08/05/2025;293;313.73;0;0;4.58;0;0;68.5;0;0;231.3;0;0
08/05/2025 17:15;08/05/2025;465;490.78;0;0;7.26;0;0;67.6;0;0;232.4;0;0
08/05/2025 17:20;08/05/2025;472;499.58;0;0;7.49;0;0;66.7;0;0;232.8;0;0
08/05/2025 17:25;08/05/2025;310;328.35;0;0;4.85;0;0;67.7;0;0;230.9;0;0
08/05/2025 17:30;08/05/2025;511;540.8;0;0;8;0;0;67.6;0;0;232.2;0;0
08/05/2025 17:35;08/05/2025;360;379.91;0;0;5.62;0;0;67.6;0;0;230.3;0;0
08/05/2025 17:40;08/05/2025;444;469.82;0;0;6.95;0;0;67.6;0;0;230.7;0;0
08/05/2025 17:45;08/05/2025;393;412.87;0;0;6.19;0;0;66.7;0;0;229.4;0;0
08/05/2025 17:50;08/05/2025;224;239.66;0;0;3.54;0;0;67.7;0;0;228.6;0;0
08/05/2025 17:55;08/05/2025;356;376.86;0;0;5.65;0;0;66.7;0;0;231.3;0;0
08/05/2025 18:00;08/05/2025;374;394.56;0;0;5.76;0;0;68.5;0;0;230.7;0;0
08/05/2025 18:05;08/05/2025;355;376.19;0;0;5.64;0;0;66.7;0;0;232.6;0;0
08/05/2025 18:10;08/05/2025;348;367.85;0;0;5.37;0;0;68.5;0;0;235;0;0
08/05/2025 18:15;08/05/2025;311;328.34;0;0;4.93;0;0;66.6;0;0;232;0;0
08/05/2025 18:20;08/05/2025;273;292.03;0;0;4.32;0;0;67.6;0;0;229.2;0;0
08/05/2025 18:25;08/05/2025;186;199.72;0;0;2.95;0;0;67.7;0;0;227.5;0;0
08/05/2025 18:30;08/05/2025;217;232.43;0;0;3.49;0;0;66.6;0;0;228.8;0;0
08/05/2025 18:35;08/05/2025;207;221.9;0;0;3.23;0;0;68.7;0;0;229.2;0;0
08/05/2025 18:40;08/05/2025;211;224.68;0;0;3.28;0;0;68.5;0;0;227.3;0;0
08/05/2025 18:45;08/05/2025;161;172.31;0;0;2.38;0;0;72.4;0;0;229.6;0;0
08/05/2025 18:50;08/05/2025;76;80.44;0;0;1.23;0;0;65.4;0;0;229.6;0;0
08/05/2025 18:55;08/05/2025;122;130.43;0;0;1.85;0;0;70.5;0;0;228.6;0;0
08/05/2025 19:00;08/05/2025;123;131.36;0;0;1.89;0;0;69.5;0;0;229.9;0;0
08/05/2025 19:05;08/05/2025;106;112.59;0;0;1.62;0;0;69.5;0;0;231.6;0;0
08/05/2025 19:10;08/05/2025;91;96.88;0;0;1.39;0;0;69.7;0;0;232.6;0;0
08/05/2025 19:15;08/05/2025;78;82.94;0;0;1.19;0;0;69.7;0;0;234.7;0;0
08/05/2025 19:20;08/05/2025;75;79.69;0;0;1.16;0;0;68.7;0;0;234.1;0;0
08/05/2025 19:25;08/05/2025;59;62.34;0;0;0.91;0;0;68.5;0;0;230.3;0;0
08/05/2025 19:30;08/05/2025;55;58.9;0;0;0.87;0;0;67.7;0;0;232.2;0;0
08/05/2025 19:35;08/05/2025;40;42.69;0;0;0.64;0;0;66.7;0;0;234.7;0;0
08/05/2025 19:40;08/05/2025;44;46.62;0;0;0.7;0;0;66.6;0;0;232;0;0
08/05/2025 19:45;08/05/2025;39;40.63;0;0;0.61;0;0;66.6;0;0;230.9;0;0
08/05/2025 19:50;08/05/2025;39;40.67;0;0;0.62;0;0;65.6;0;0;230.9;0;0
08/05/2025 19:55;08/05/2025;39;40.7;0;0;0.63;0;0;64.6;0;0;230.3;0;0
08/05/2025 20:00;08/05/2025;39;40.67;0;0;0.62;0;0;65.6;0;0;230.5;0;0
08/05/2025 20:05;08/05/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;230.3;0;0
08/05/2025 20:10;08/05/2025;39;40.67;0;0;0.62;0;0;65.6;0;0;230.9;0;0
08/05/2025 20:15;08/05/2025;39;40.64;0;0;0.63;0;0;64.5;0;0;230.7;0;0
08/05/2025 20:20;08/05/2025;39;40.55;0;0;0.62;0;0;65.4;0;0;228.4;0;0
08/05/2025 20:25;08/05/2025;39;40.67;0;0;0.62;0;0;65.6;0;0;228.2;0;0
08/05/2025 20:30;08/05/2025;39;40.55;0;0;0.62;0;0;65.4;0;0;228.2;0;0
08/05/2025 20:35;08/05/2025;39;40.64;0;0;0.63;0;0;64.5;0;0;227.9;0;0
08/05/2025 20:40;08/05/2025;39;40.63;0;0;0.61;0;0;66.6;0;0;228.8;0;0
08/05/2025 20:45;08/05/2025;39;40.67;0;0;0.62;0;0;65.6;0;0;227.3;0;0
08/05/2025 20:50;08/05/2025;39;40.7;0;0;0.63;0;0;64.6;0;0;226.5;0;0
08/05/2025 20:55;08/05/2025;39;40.67;0;0;0.62;0;0;65.6;0;0;225.4;0;0
08/05/2025 21:00;08/05/2025;39;40.67;0;0;0.62;0;0;65.6;0;0;227.3;0;0
08/05/2025 21:05;08/05/2025;0;0;0;0;0;0;0;65.4;0;0;228.8;0;0
09/05/2025 7:22;09/05/2025;0;0;0;0;0;0;0;63;0;0;229;0;0
09/05/2025 7:22;09/05/2025;0;0;0;0;0;0;0;64;0;0;229.6;0;0
09/05/2025 7:23;09/05/2025;0;0;0;0;0;0;0;64.5;0;0;230.3;0;0
09/05/2025 7:23;09/05/2025;0;0;0;0;0;0;0;64.6;0;0;228.6;0;0
09/05/2025 7:24;09/05/2025;0;0;0;0;0;0;0;63.2;0;0;230.3;0;0
09/05/2025 7:25;09/05/2025;0;0;0;0;0;0;0;65.4;0;0;230.5;0;0
09/05/2025 7:30;09/05/2025;0;0;0;0;0;0;0;67.2;0;0;230.3;0;0
09/05/2025 7:35;09/05/2025;0;0;0;0;0;0;0;66.1;0;0;229.2;0;0
09/05/2025 7:40;09/05/2025;0;0;0;0;0;0;0;67.4;0;0;229;0;0
09/05/2025 7:45;09/05/2025;0;0;0;0;0;0;0;70;0;0;231.1;0;0
09/05/2025 7:50;09/05/2025;0;0;0;0;0;0;0;72.3;0;0;230.9;0;0
09/05/2025 7:55;09/05/2025;0;0;0;0;0;0;0;73.4;0;0;231.6;0;0
09/05/2025 8:00;09/05/2025;39;40.92;0;0;0.66;0;0;62;0;0;231.8;0;0
09/05/2025 8:05;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;231.1;0;0
09/05/2025 8:10;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;231.1;0;0
09/05/2025 8:15;09/05/2025;39;40.92;0;0;0.66;0;0;62;0;0;230.9;0;0
09/05/2025 8:20;09/05/2025;39;40.92;0;0;0.66;0;0;62;0;0;232.4;0;0
09/05/2025 8:25;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;229.9;0;0
09/05/2025 8:30;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;232.6;0;0
09/05/2025 8:35;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;232.2;0;0
09/05/2025 8:40;09/05/2025;39;40.92;0;0;0.66;0;0;62;0;0;232.2;0;0
09/05/2025 8:45;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;230.3;0;0
09/05/2025 8:50;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;231.3;0;0
09/05/2025 8:55;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;231.3;0;0
09/05/2025 9:00;09/05/2025;39;40.92;0;0;0.66;0;0;62;0;0;231.6;0;0
09/05/2025 9:05;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;228.8;0;0
09/05/2025 9:10;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;231.3;0;0
09/05/2025 9:15;09/05/2025;39;40.92;0;0;0.66;0;0;62;0;0;231.6;0;0
09/05/2025 9:20;09/05/2025;39;40.92;0;0;0.66;0;0;62;0;0;229.2;0;0
09/05/2025 9:25;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;229.6;0;0
09/05/2025 9:30;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;228.8;0;0
09/05/2025 9:35;09/05/2025;39;40.92;0;0;0.66;0;0;62;0;0;228.8;0;0
09/05/2025 9:40;09/05/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;227.5;0;0
09/05/2025 9:45;09/05/2025;45;47.66;0;0;0.77;0;0;61.9;0;0;230.9;0;0
09/05/2025 9:50;09/05/2025;40;42.71;0;0;0.69;0;0;61.9;0;0;230.9;0;0
09/05/2025 9:55;09/05/2025;44;46.5;0;0;0.75;0;0;62;0;0;231.1;0;0
09/05/2025 10:00;09/05/2025;58;61.83;0;0;0.9;0;0;68.7;0;0;232.2;0;0
09/05/2025 10:05;09/05/2025;50;52.96;0;0;0.78;0;0;67.9;0;0;233.3;0;0
09/05/2025 10:10;09/05/2025;39;40.74;0;0;0.6;0;0;67.9;0;0;233.9;0;0
09/05/2025 10:15;09/05/2025;39;40.8;0;0;0.62;0;0;65.8;0;0;230.3;0;0
09/05/2025 10:20;09/05/2025;39;40.81;0;0;0.61;0;0;66.9;0;0;231.8;0;0
09/05/2025 10:25;09/05/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;230.3;0;0
09/05/2025 10:30;09/05/2025;39;40.86;0;0;0.62;0;0;65.9;0;0;231.6;0;0
09/05/2025 10:35;09/05/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;232;0;0
09/05/2025 10:40;09/05/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;230.1;0;0
09/05/2025 10:45;09/05/2025;39;40.86;0;0;0.62;0;0;65.9;0;0;231.6;0;0
09/05/2025 10:50;09/05/2025;39;40.81;0;0;0.61;0;0;66.9;0;0;229.9;0;0
09/05/2025 10:55;09/05/2025;39;40.81;0;0;0.61;0;0;66.9;0;0;231.6;0;0
09/05/2025 11:00;09/05/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;230.3;0;0
09/05/2025 11:05;09/05/2025;39;40.74;0;0;0.6;0;0;67.9;0;0;231.1;0;0
09/05/2025 11:10;09/05/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;230.1;0;0
09/05/2025 11:15;09/05/2025;53;55.36;0;0;0.83;0;0;66.7;0;0;231.6;0;0
09/05/2025 11:20;09/05/2025;63;66.35;0;0;0.98;0;0;67.7;0;0;230.5;0;0
09/05/2025 11:25;09/05/2025;53;55.68;0;0;0.82;0;0;67.9;0;0;229.9;0;0
09/05/2025 11:30;09/05/2025;53;55.68;0;0;0.82;0;0;67.9;0;0;229;0;0
09/05/2025 11:35;09/05/2025;65;67.88;0;0;1.03;0;0;65.9;0;0;229.6;0;0
09/05/2025 11:40;09/05/2025;75;80.12;0;0;1.18;0;0;67.9;0;0;228.2;0;0
09/05/2025 11:45;09/05/2025;80;85.38;0;0;1.28;0;0;66.7;0;0;230.1;0;0
09/05/2025 11:50;09/05/2025;82;88.19;0;0;1.28;0;0;68.9;0;0;229.2;0;0
09/05/2025 11:55;09/05/2025;103;110.24;0;0;1.6;0;0;68.9;0;0;229.6;0;0
09/05/2025 12:00;09/05/2025;134;143.79;0;0;2.06;0;0;69.8;0;0;232.2;0;0
09/05/2025 12:05;09/05/2025;156;166.74;0;0;2.42;0;0;68.9;0;0;231.6;0;0
09/05/2025 12:10;09/05/2025;156;166.36;0;0;2.45;0;0;67.9;0;0;230.1;0;0
09/05/2025 12:15;09/05/2025;138;147.02;0;0;2.14;0;0;68.7;0;0;229.4;0;0
09/05/2025 12:20;09/05/2025;125;133.32;0;0;1.91;0;0;69.8;0;0;228.8;0;0
09/05/2025 12:25;09/05/2025;109;116.1;0;0;1.69;0;0;68.7;0;0;229.4;0;0
09/05/2025 12:30;09/05/2025;110;117.82;0;0;1.71;0;0;68.9;0;0;227.9;0;0
09/05/2025 12:35;09/05/2025;123;131.6;0;0;1.91;0;0;68.9;0;0;229.2;0;0
09/05/2025 12:40;09/05/2025;132;140.84;0;0;2.05;0;0;68.7;0;0;232.2;0;0
09/05/2025 12:45;09/05/2025;128;136.61;0;0;1.96;0;0;69.7;0;0;232;0;0
09/05/2025 12:50;09/05/2025;131;139.6;0;0;2;0;0;69.8;0;0;229.2;0;0
09/05/2025 12:55;09/05/2025;116;124.02;0;0;1.8;0;0;68.9;0;0;232.2;0;0
09/05/2025 13:00;09/05/2025;135;145.31;0;0;2.14;0;0;67.9;0;0;231.6;0;0
09/05/2025 13:05;09/05/2025;165;177.07;0;0;2.57;0;0;68.9;0;0;235.4;0;0
09/05/2025 13:10;09/05/2025;214;229.5;0;0;3.38;0;0;67.9;0;0;232.8;0;0
09/05/2025 13:15;09/05/2025;350;369.94;0;0;5.3;0;0;69.8;0;0;232.2;0;0
09/05/2025 13:20;09/05/2025;291;311.9;0;0;4.54;0;0;68.7;0;0;231.1;0;0
09/05/2025 13:25;09/05/2025;144;154.13;0;0;2.27;0;0;67.9;0;0;230.5;0;0
09/05/2025 13:30;09/05/2025;137;146.66;0;0;2.16;0;0;67.9;0;0;230.9;0;0
09/05/2025 13:35;09/05/2025;172;183.47;0;0;2.71;0;0;67.7;0;0;229.2;0;0
09/05/2025 13:40;09/05/2025;179;190.99;0;0;2.78;0;0;68.7;0;0;230.3;0;0
09/05/2025 13:45;09/05/2025;167;178.45;0;0;2.59;0;0;68.9;0;0;233;0;0
09/05/2025 13:50;09/05/2025;178;190.3;0;0;2.77;0;0;68.7;0;0;232;0;0
09/05/2025 13:55;09/05/2025;160;171.42;0;0;2.57;0;0;66.7;0;0;230.9;0;0
09/05/2025 14:00;09/05/2025;165;176.56;0;0;2.57;0;0;68.7;0;0;232.6;0;0
09/05/2025 14:05;09/05/2025;197;211.17;0;0;3.11;0;0;67.9;0;0;232;0;0
09/05/2025 14:10;09/05/2025;176;188.79;0;0;2.74;0;0;68.9;0;0;232;0;0
09/05/2025 14:15;09/05/2025;177;189.56;0;0;2.8;0;0;67.7;0;0;230.7;0;0
09/05/2025 14:20;09/05/2025;157;167.22;0;0;2.47;0;0;67.7;0;0;229.6;0;0
09/05/2025 14:25;09/05/2025;171;182.09;0;0;2.73;0;0;66.7;0;0;230.5;0;0
09/05/2025 14:30;09/05/2025;178;190.24;0;0;2.81;0;0;67.7;0;0;233.9;0;0
09/05/2025 14:35;09/05/2025;209;224.61;0;0;3.26;0;0;68.9;0;0;232.4;0;0
09/05/2025 14:40;09/05/2025;209;222.73;0;0;3.29;0;0;67.7;0;0;232.4;0;0
09/05/2025 14:45;09/05/2025;237;253.2;0;0;3.74;0;0;67.7;0;0;233;0;0
09/05/2025 14:50;09/05/2025;347;366.86;0;0;5.34;0;0;68.7;0;0;232.2;0;0
09/05/2025 14:55;09/05/2025;291;310.74;0;0;4.59;0;0;67.7;0;0;231.8;0;0
09/05/2025 15:00;09/05/2025;293;313.49;0;0;4.7;0;0;66.7;0;0;233;0;0
09/05/2025 15:05;09/05/2025;265;281.67;0;0;4.13;0;0;68.2;0;0;231.1;0;0
09/05/2025 15:10;09/05/2025;188;201.75;0;0;2.98;0;0;67.7;0;0;231.6;0;0
09/05/2025 15:15;09/05/2025;153;163.42;0;0;2.45;0;0;66.7;0;0;231.1;0;0
09/05/2025 15:20;09/05/2025;150;161.23;0;0;2.41;0;0;66.9;0;0;229.9;0;0
09/05/2025 15:25;09/05/2025;177;188.88;0;0;2.79;0;0;67.7;0;0;230.7;0;0
09/05/2025 15:30;09/05/2025;218;234.26;0;0;3.45;0;0;67.9;0;0;231.8;0;0
09/05/2025 15:35;09/05/2025;132;139.87;0;0;2.06;0;0;67.9;0;0;232;0;0
09/05/2025 15:40;09/05/2025;141;150.74;0;0;2.26;0;0;66.7;0;0;231.1;0;0
09/05/2025 15:45;09/05/2025;115;122.43;0;0;1.83;0;0;66.9;0;0;230.7;0;0
09/05/2025 15:50;09/05/2025;85;90.98;0;0;1.36;0;0;66.9;0;0;229.9;0;0
09/05/2025 15:55;09/05/2025;62;65.8;0;0;1;0;0;65.8;0;0;233.5;0;0
09/05/2025 16:00;09/05/2025;51;53.74;0;0;0.78;0;0;68.9;0;0;228.6;0;0
09/05/2025 16:05;09/05/2025;45;47.53;0;0;0.7;0;0;67.9;0;0;231.1;0;0
09/05/2025 16:10;09/05/2025;60;63.64;0;0;0.94;0;0;67.7;0;0;229.2;0;0
09/05/2025 16:15;09/05/2025;63;66.35;0;0;0.98;0;0;67.7;0;0;232.4;0;0
09/05/2025 16:20;09/05/2025;67;71.97;0;0;1.06;0;0;67.9;0;0;231.1;0;0
09/05/2025 16:25;09/05/2025;77;81.37;0;0;1.22;0;0;66.7;0;0;231.8;0;0
09/05/2025 16:30;09/05/2025;82;87.5;0;0;1.27;0;0;68.9;0;0;233.7;0;0
09/05/2025 16:35;09/05/2025;99;105.35;0;0;1.57;0;0;67.1;0;0;233.3;0;0
09/05/2025 16:40;09/05/2025;100;106.7;0;0;1.52;0;0;70.2;0;0;232.8;0;0
09/05/2025 16:45;09/05/2025;143;152.77;0;0;2.24;0;0;68.2;0;0;234.5;0;0
09/05/2025 16:50;09/05/2025;234;249.78;0;0;3.62;0;0;69;0;0;233.7;0;0
09/05/2025 16:55;09/05/2025;155;165.74;0;0;2.47;0;0;67.1;0;0;231.6;0;0
09/05/2025 17:00;09/05/2025;217;232.56;0;0;3.41;0;0;68.2;0;0;230.1;0;0
09/05/2025 17:05;09/05/2025;241;258.48;0;0;3.79;0;0;68.2;0;0;233.9;0;0
09/05/2025 17:10;09/05/2025;188;200.79;0;0;2.91;0;0;69;0;0;231.3;0;0
09/05/2025 17:15;09/05/2025;200;214.59;0;0;3.11;0;0;69;0;0;230.1;0;0
09/05/2025 17:20;09/05/2025;183;195.84;0;0;2.88;0;0;68;0;0;230.3;0;0
09/05/2025 17:25;09/05/2025;158;168.64;0;0;2.48;0;0;68;0;0;230.1;0;0
09/05/2025 17:30;09/05/2025;169;182;0;0;2.63;0;0;69.2;0;0;230.1;0;0
09/05/2025 17:35;09/05/2025;123;131.71;0;0;1.96;0;0;67.2;0;0;229;0;0
09/05/2025 17:40;09/05/2025;165;176.8;0;0;2.6;0;0;68;0;0;230.1;0;0
09/05/2025 17:45;09/05/2025;130;138.04;0;0;2.03;0;0;68;0;0;232.8;0;0
09/05/2025 17:50;09/05/2025;86;91.93;0;0;1.37;0;0;67.1;0;0;233.9;0;0
09/05/2025 17:55;09/05/2025;119;126.85;0;0;1.86;0;0;68.2;0;0;231.6;0;0
09/05/2025 18:00;09/05/2025;87;92.75;0;0;1.36;0;0;68.2;0;0;236.4;0;0
09/05/2025 18:05;09/05/2025;39;40.93;0;0;0.61;0;0;67.1;0;0;233;0;0
09/05/2025 18:10;09/05/2025;39;40.8;0;0;0.6;0;0;68;0;0;234.3;0;0
09/05/2025 18:15;09/05/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;232.8;0;0
09/05/2025 18:20;09/05/2025;39;40.32;0;0;0.61;0;0;66.1;0;0;230.3;0;0
09/05/2025 18:25;09/05/2025;39;40.56;0;0;0.6;0;0;67.6;0;0;230.3;0;0
09/05/2025 18:30;09/05/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;230.9;0;0
09/05/2025 18:35;09/05/2025;39;40.44;0;0;0.61;0;0;66.3;0;0;230.7;0;0
09/05/2025 18:40;09/05/2025;39;40.44;0;0;0.61;0;0;66.3;0;0;227.7;0;0
09/05/2025 18:45;09/05/2025;39;40.93;0;0;0.61;0;0;67.1;0;0;228.4;0;0
09/05/2025 18:50;09/05/2025;47;49.73;0;0;0.75;0;0;66.3;0;0;232.6;0;0
09/05/2025 18:55;09/05/2025;81;86.85;0;0;1.33;0;0;65.3;0;0;230.3;0;0
09/05/2025 19:00;09/05/2025;79;83.89;0;0;1.23;0;0;68.2;0;0;230.1;0;0
09/05/2025 19:05;09/05/2025;39;41.11;0;0;0.62;0;0;66.3;0;0;233.5;0;0
09/05/2025 19:10;09/05/2025;39;40.93;0;0;0.61;0;0;67.1;0;0;230.5;0;0
09/05/2025 19:15;09/05/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;227.9;0;0
09/05/2025 19:20;09/05/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;230.7;0;0
09/05/2025 19:25;09/05/2025;39;40.93;0;0;0.61;0;0;67.1;0;0;229;0;0
09/05/2025 19:30;09/05/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;233.7;0;0
09/05/2025 19:35;09/05/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;230.3;0;0
09/05/2025 19:40;09/05/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;230.3;0;0
09/05/2025 19:45;09/05/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;230.3;0;0
09/05/2025 19:50;09/05/2025;39;40.8;0;0;0.6;0;0;68;0;0;233.9;0;0
09/05/2025 19:55;09/05/2025;39;40.93;0;0;0.61;0;0;67.1;0;0;235.6;0;0
09/05/2025 20:00;09/05/2025;39;40.44;0;0;0.61;0;0;66.3;0;0;234.7;0;0
09/05/2025 20:05;09/05/2025;39;40.44;0;0;0.61;0;0;66.3;0;0;232.6;0;0
09/05/2025 20:10;09/05/2025;39;40.45;0;0;0.64;0;0;63.2;0;0;231.1;0;0
09/05/2025 20:15;09/05/2025;39;40.87;0;0;0.67;0;0;61;0;0;231.6;0;0
09/05/2025 20:20;09/05/2025;0;0;0;0;0;0;0;70.2;0;0;230.7;0;0
09/05/2025 20:25;09/05/2025;0;0;0;0;0;0;0;68.4;0;0;231.6;0;0
09/05/2025 20:30;09/05/2025;0;0;0;0;0;0;0;65.6;0;0;230.1;0;0
09/05/2025 20:37;09/05/2025;0;0;0;0;0;0;0;63.5;0;0;231.1;0;0
09/05/2025 20:38;09/05/2025;0;0;0;0;0;0;0;64.1;0;0;231.1;0;0
09/05/2025 20:38;09/05/2025;0;0;0;0;0;0;0;65.3;0;0;232;0;0
09/05/2025 20:39;09/05/2025;0;0;0;0;0;0;0;65.8;0;0;232;0;0
09/05/2025 20:39;09/05/2025;0;0;0;0;0;0;0;66.1;0;0;232.2;0;0
09/05/2025 20:40;09/05/2025;0;0;0;0;0;0;0;66.3;0;0;232.4;0;0
10/05/2025 7:11;10/05/2025;0;0;0;0;0;0;0;64.5;0;0;230.7;0;0
10/05/2025 7:12;10/05/2025;0;0;0;0;0;0;0;65.6;0;0;230.5;0;0
10/05/2025 7:12;10/05/2025;0;0;0;0;0;0;0;66.6;0;0;229.9;0;0
10/05/2025 7:13;10/05/2025;0;0;0;0;0;0;0;67.2;0;0;230.5;0;0
10/05/2025 7:13;10/05/2025;0;0;0;0;0;0;0;54.9;0;0;228.8;0;0
10/05/2025 7:15;10/05/2025;0;0;0;0;0;0;0;69.2;0;0;230.1;0;0
10/05/2025 7:20;10/05/2025;0;0;0;0;0;0;0;71.1;0;0;229.6;0;0
10/05/2025 7:25;10/05/2025;0;0;0;0;0;0;0;72.4;0;0;227.9;0;0
10/05/2025 7:30;10/05/2025;0;0;0;0;0;0;0;73.3;0;0;228.6;0;0
10/05/2025 7:35;10/05/2025;0;0;0;0;0;0;0;74.7;0;0;228.2;0;0
10/05/2025 7:40;10/05/2025;39;40.82;0;0;0.65;0;0;62.8;0;0;227.5;0;0
10/05/2025 7:45;10/05/2025;39;40.82;0;0;0.65;0;0;62.8;0;0;228.6;0;0
10/05/2025 7:50;10/05/2025;39;40.76;0;0;0.65;0;0;62.7;0;0;229;0;0
10/05/2025 7:55;10/05/2025;39;40.82;0;0;0.65;0;0;62.8;0;0;229.2;0;0
10/05/2025 8:00;10/05/2025;46;48.98;0;0;0.78;0;0;62.8;0;0;229.6;0;0
10/05/2025 8:05;10/05/2025;55;58.38;0;0;0.84;0;0;69.5;0;0;229.6;0;0
10/05/2025 8:10;10/05/2025;76;80.62;0;0;1.16;0;0;69.5;0;0;229;0;0
10/05/2025 8:15;10/05/2025;87;92.48;0;0;1.35;0;0;68.5;0;0;228.2;0;0
10/05/2025 8:20;10/05/2025;129;137.26;0;0;1.87;0;0;73.4;0;0;227.9;0;0
10/05/2025 8:25;10/05/2025;128;136.04;0;0;1.9;0;0;71.6;0;0;227.5;0;0
10/05/2025 8:30;10/05/2025;160;171.6;0;0;2.4;0;0;71.5;0;0;227.3;0;0
10/05/2025 8:35;10/05/2025;118;126.2;0;0;1.79;0;0;70.5;0;0;226.9;0;0
10/05/2025 8:40;10/05/2025;90;95.71;0;0;1.42;0;0;67.4;0;0;227.9;0;0
10/05/2025 8:45;10/05/2025;85;90.29;0;0;1.32;0;0;68.4;0;0;227.9;0;0
10/05/2025 8:50;10/05/2025;86;91.61;0;0;1.32;0;0;69.4;0;0;226;0;0
10/05/2025 8:55;10/05/2025;93;99.86;0;0;1.46;0;0;68.4;0;0;227.1;0;0
10/05/2025 9:00;10/05/2025;84;89.91;0;0;1.33;0;0;67.6;0;0;228.6;0;0
10/05/2025 9:05;10/05/2025;72;76.45;0;0;1.1;0;0;69.5;0;0;228.2;0;0
10/05/2025 9:10;10/05/2025;75;79.53;0;0;1.18;0;0;67.4;0;0;226.9;0;0
10/05/2025 9:15;10/05/2025;69;73.47;0;0;1.09;0;0;67.4;0;0;229.4;0;0
10/05/2025 9:20;10/05/2025;67;71.93;0;0;1.05;0;0;68.5;0;0;231.8;0;0
10/05/2025 9:25;10/05/2025;79;83.57;0;0;1.22;0;0;68.5;0;0;232;0;0
